order_id,order_date,order_time,city,zone,rider_id,vehicle_type,order_type,distance_km,promised_delivery_mins,actual_delivery_mins,delay_mins,delivery_status,weather_condition,order_value_inr,delivery_attempts,rider_experience_yrs,rider_rating,gps_latitude,gps_longitude,city_cleaned,vehicle_type_cleaned,actual_delivery_mins_cleaned,zone_cleaned,order_time_dt,hour
ORD000664,2024-10-02,18:33,Hyderabad,North,RID0028,Bike,Grocery,15.47,45,74.3,29.3,Delayed,Clear,4740.65,1,4.2,4.3,13.583,83.5115,Hyderabad,Bike,74.3,North,1900-01-01 18:33:00,18
ORD000665,2024-10-13,19:39,Jaipur,South,RID0066,bike,Apparel,12.8,30,54.7,24.7,Delayed,Clear,1263.51,1,3.4,3.1,13.7901,86.6812,Jaipur,Bike,54.7,South,1900-01-01 19:39:00,19
ORD000666,2024-05-31,21:26,Delhi,South,RID0150,BIKE,Grocery,7.09,90,121.3,31.3,Delayed,Rain,4500.49,2,1.3,4.9,13.8775,76.5089,Delhi,Bike,121.3,South,1900-01-01 21:26:00,21
ORD000667,2024-06-06,20:23,Bangalore,West,RID0126,van,Electronics,3.12,45,61.1,16.1,Delayed,Rain,2643.02,1,2.0,3.1,28.8025,83.0914,Bangalore,Van,61.1,West,1900-01-01 20:23:00,20
ORD000668,2024-04-16,16:19,Lucknow,Central,RID0120,van,Electronics,14.84,120,111.8,-8.2,On-Time,Clear,-1.0,2,6.0,4.1,31.1013,87.9256,Lucknow,Van,111.8,Central,1900-01-01 16:19:00,16
ORD000669,2024-11-25,18:50,Hydrabad,Central,RID0049,Auto,Food,1.65,60,82.3,22.3,Delayed,Rain,4183.02,1,0.5,5.0,16.1418,95.6531,Hyderabad,Auto,82.3,Central,1900-01-01 18:50:00,18
ORD000670,2024-05-02,16:49,Hyderabad,Central,RID0069,Cycle,Medicine,6.81,90,61.2,-28.8,On-Time,Partly Cloudy,4165.38,2,7.5,4.6,19.051,77.7648,Hyderabad,Cycle,61.2,Central,1900-01-01 16:49:00,16
ORD000671,2024-03-22,17:23,Bangalore,Central,RID0019,BIKE,Food,13.78,90,127.8,37.8,Delayed,Clear,356.21,1,0.6,3.8,29.2387,92.5328,Bangalore,Bike,127.8,Central,1900-01-01 17:23:00,17
ORD000672,2024-11-17,16:09,MUMBAI,Central,RID0086,Cycle,Grocery,8.24,30,39.0,9.0,Delayed,Clear,3563.99,1,1.3,3.9,25.7894,79.4724,Mumbai,Cycle,39.0,Central,1900-01-01 16:09:00,16
ORD000673,2024-01-12,10:37,Hyderabad,East,RID0063,Bike,Apparel,10.78,120,123.4,3.4,On-Time,Partly Cloudy,290.71,1,2.1,3.5,8.4694,73.5939,Hyderabad,Bike,123.4,East,1900-01-01 10:37:00,10
ORD000674,2024-06-21,22:53,MUMBAI,Central,RID0034,BIKE,Medicine,9.01,60,80.8,20.8,Delayed,Fog,3806.73,1,4.7,3.5,30.9851,85.7038,Mumbai,Bike,80.8,Central,1900-01-01 22:53:00,22
ORD000675,2024-02-02,14:45,Chennai,North,RID0112,Bike,Electronics,11.74,60,79.0,19.0,Delayed,Fog,2194.23,1,5.0,3.5,32.6916,90.9032,Chennai,Bike,79.0,North,1900-01-01 14:45:00,14
ORD000676,2024-12-03,10:57, Ahmedabad,East,RID0100,Bike,Apparel,5.68,60,120.9,60.9,Delayed,Rain,1392.54,3,6.7,3.2,13.4789,82.9459,Ahmedabad,Bike,120.9,East,1900-01-01 10:57:00,10
ORD000677,2024-02-22,09:14,Bangaluru,East,RID0046,Bike,Documents,12.25,120,154.7,34.7,Delayed,Rain,1053.31,1,7.7,4.7,23.8123,82.2873,Bangalore,Bike,154.7,East,1900-01-01 09:14:00,9
ORD000678,2024-07-02,21:34,Chennai,East,RID0040,auto,Medicine,8.17,90,92.9,2.9,On-Time,Clear,2242.81,1,3.9,3.2,33.1962,81.6134,Chennai,Auto,92.9,East,1900-01-01 21:34:00,21
ORD000679,2024-09-18,09:24,Hyderabad,Central,RID0076,cycle,Apparel,13.07,45,43.8,-1.2,On-Time,Clear,243.67,1,7.0,3.5,12.7506,82.4873,Hyderabad,Cycle,43.8,Central,1900-01-01 09:24:00,9
ORD000680,2024-06-10,06:13,Chennai,West,RID0104,AUTO,Electronics,6.44,45,34.4,-10.6,On-Time,Partly Cloudy,992.73,1,4.1,3.4,20.0512,84.7946,Chennai,Auto,34.4,West,1900-01-01 06:13:00,6
ORD000681,2024-05-24,09:53,delhi,South,RID0120,Cycle,Grocery,8.82,60,71.8,11.8,Delayed,Partly Cloudy,1148.48,1,2.1,4.2,10.6485,68.1268,Delhi,Cycle,71.8,South,1900-01-01 09:53:00,9
ORD000682,2024-01-23,15:57,Delhi,South,RID0046,AUTO,Electronics,6.79,45,51.6,6.6,Delayed,Clear,2369.12,3,5.5,4.2,22.4825,80.8336,Delhi,Auto,51.6,South,1900-01-01 15:57:00,15
ORD000683,2024-06-30,12:57,Jaipur,Central,RID0076,BIKE,Documents,10.36,45,37.8,-7.2,On-Time,Partly Cloudy,1666.19,1,7.6,4.3,23.3236,76.99,Jaipur,Bike,37.8,Central,1900-01-01 12:57:00,12
ORD000684,2024-11-11,06:57,Kolkata ,Central,RID0003,van,Electronics,9.77,30,27.1,-2.9,On-Time,Partly Cloudy,2013.92,2,6.7,4.9,30.7265,85.6989,Kolkata,Van,27.1,Central,1900-01-01 06:57:00,6
ORD000685,2024-11-12,10:38,Ahmedabad,East,RID0100,Cycle,Apparel,222.12,45,53.3,8.3,Delayed,Clear,3529.35,1,7.8,4.6,13.5443,88.2598,Ahmedabad,Cycle,53.3,East,1900-01-01 10:38:00,10
ORD000686,2024-08-08,10:19,Jaipur,West,,BIKE,Medicine,12.37,45,50.7,5.7,Delayed,Clear,4628.12,1,6.2,3.4,17.2383,93.0065,Jaipur,Bike,50.7,West,1900-01-01 10:19:00,10
ORD000687,2024-07-13,13:15,Mumbai,North,RID0055,van,Electronics,1.44,45,49.0,4.0,On-Time,Clear,2231.24,3,6.4,3.2,10.3512,93.2143,Mumbai,Van,49.0,North,1900-01-01 13:15:00,13
ORD000688,2024-07-30,22:09,Bangalore,,RID0029,Bike,Apparel,8.62,60,60.5,0.5,On-Time,Clear,4343.88,1,1.7,4.7,22.9886,88.9595,Bangalore,Bike,60.5,,1900-01-01 22:09:00,22
ORD000689,2024-01-01,18:54,Lucknow,West,RID0042,bike,Grocery,4.5,60,53.2,-6.8,On-Time,Clear,1498.56,2,1.6,4.0,23.2479,89.5126,Lucknow,Bike,53.2,West,1900-01-01 18:54:00,18
ORD000690,2024-11-16,15:31,Jaipur,South,RID0138,Auto,Food,13.02,30,41.7,11.7,Delayed,Partly Cloudy,1194.62,1,0.4,3.2,12.462,75.7644,Jaipur,Auto,41.7,South,1900-01-01 15:31:00,15
ORD000691,2024-07-02,06:31,Mumbai,Central,RID0011,AUTO,Food,13.06,90,102.8,12.8,Delayed,Partly Cloudy,2084.16,1,0.9,4.2,22.9115,86.9636,Mumbai,Auto,102.8,Central,1900-01-01 06:31:00,6
ORD000692,2024-10-08,21:03,Mumbai,South,RID0113,Auto,Food,16.18,30,48.3,18.3,Delayed,Clear,-1.0,2,2.8,3.5,27.3583,86.5503,Mumbai,Auto,48.3,South,1900-01-01 21:03:00,21
ORD000693,2024-04-29,12:48,Bangalore,East,RID0043,BIKE,Documents,11.11,60,82.3,22.3,Delayed,Clear,1480.51,1,0.3,3.9,22.9189,72.9444,Bangalore,Bike,82.3,East,1900-01-01 12:48:00,12
ORD000694,2024-07-30,18:49,Mumbai,South,RID0121,auto,Apparel,13.45,90,136.5,46.5,Delayed,Rain,4694.36,2,5.8,4.9,8.5109,68.5114,Mumbai,Auto,136.5,South,1900-01-01 18:49:00,18
ORD000695,2024-08-26,22:22,Ahmedabad,North,RID0051,Bike,Medicine,4.26,90,94.8,4.8,On-Time,Clear,2256.47,1,0.4,3.5,25.1435,77.8438,Ahmedabad,Bike,94.8,North,1900-01-01 22:22:00,22
ORD000696,2024-08-25,14:54,Hydrabad,Central,RID0036,van,Documents,8.2,30,55.6,25.6,Delayed,Clear,330.18,1,4.0,3.7,29.3738,93.9458,Hyderabad,Van,55.6,Central,1900-01-01 14:54:00,14
ORD000697,2024-03-01,15:23,Jaipur,South,RID0015,Van,Apparel,15.08,60,42.8,-17.2,On-Time,Clear,242.08,2,3.1,3.9,35.5238,76.2524,Jaipur,Van,42.8,South,1900-01-01 15:23:00,15
ORD000698,2024-09-27,19:10,Pune,East,RID0139,Van,Food,12.84,60,76.2,16.2,Delayed,Clear,3928.17,1,1.4,3.1,15.7914,88.522,Pune,Van,76.2,East,1900-01-01 19:10:00,19
ORD000699,2024-09-08,19:45,Jaipur,South,RID0079,Van,Documents,14.73,90,119.1,29.1,Delayed,Clear,4999.47,1,6.4,5.0,35.6332,78.3138,Jaipur,Van,119.1,South,1900-01-01 19:45:00,19
ORD000700,2024-10-24,09:20,Pune,,RID0028,bike,Food,7.97,30,19.7,-10.3,On-Time,Clear,1204.67,1,3.7,5.0,29.0064,82.7611,Pune,Bike,19.7,,1900-01-01 09:20:00,9
ORD000701,2024-02-15,10:39,Hyderabad,West,RID0118,AUTO,Grocery,12.26,60,75.2,15.2,Delayed,Clear,1983.34,2,1.4,3.2,30.6846,96.923,Hyderabad,Auto,75.2,West,1900-01-01 10:39:00,10
ORD000702,2024-05-22,08:36,Bangaluru,East,RID0018,AUTO,Apparel,14.07,90,116.6,26.6,Delayed,Clear,895.98,1,6.7,4.9,18.3171,68.2865,Bangalore,Auto,116.6,East,1900-01-01 08:36:00,8
ORD000703,2024-04-27,21:50,Delhi,Central,RID0048,Auto,Electronics,15.74,45,74.8,29.8,Delayed,Rain,1441.71,1,1.7,3.0,29.3998,70.4837,Delhi,Auto,74.8,Central,1900-01-01 21:50:00,21
ORD000704,2024-01-31,16:42,Pune,West,RID0099,Cycle,Apparel,17.89,45,82.2,37.2,Delayed,Fog,4163.51,1,1.3,3.1,31.4866,72.3755,Pune,Cycle,82.2,West,1900-01-01 16:42:00,16
ORD000705,2024-07-18,06:51,Bangalore,,RID0032,Van,Documents,17.4,90,100.2,10.2,Delayed,Clear,4975.72,1,3.5,4.2,14.3794,81.6833,Bangalore,Van,100.2,,1900-01-01 06:51:00,6
ORD000706,2024-10-24,17:30,Kolkata,West,,Auto,Food,8.79,60,74.4,14.4,Delayed,Clear,2118.32,3,5.7,4.1,,,Kolkata,Auto,74.4,West,1900-01-01 17:30:00,17
ORD000707,2024-04-02,11:46,Ahmedabad,West,RID0103,Cycle,Documents,2.33,45,81.9,36.9,Delayed,Fog,-1.0,1,4.6,4.5,36.0335,79.0173,Ahmedabad,Cycle,81.9,West,1900-01-01 11:46:00,11
ORD000708,2024-08-21,10:24,MUMBAI,Central,RID0076,auto,Food,12.91,90,134.7,44.7,Delayed,Partly Cloudy,55.59,2,1.8,4.7,31.2119,96.4119,Mumbai,Auto,134.7,Central,1900-01-01 10:24:00,10
ORD000709,2024-06-28,12:40,Jaipur,South,RID0072,cycle,Documents,12.38,45,55.5,10.5,Delayed,Rain,3607.08,1,2.9,5.0,25.9226,96.3648,Jaipur,Cycle,55.5,South,1900-01-01 12:40:00,12
ORD000710,2024-11-29,07:48,Hyderabad,North,RID0112,Cycle,Grocery,0.82,45,49.8,4.8,On-Time,Clear,191.54,1,1.6,3.1,27.6777,73.935,Hyderabad,Cycle,49.8,North,1900-01-01 07:48:00,7
ORD000711,2024-02-22,10:16,Kolkata,West,RID0065,cycle,Grocery,9.48,90,129.0,39.0,Delayed,Clear,3524.46,1,5.5,3.3,22.4601,68.1634,Kolkata,Cycle,129.0,West,1900-01-01 10:16:00,10
ORD000712,2024-12-05,17:55,Ahmedabad,West,RID0057,auto,Medicine,1.86,45,83.9,38.9,Delayed,Fog,1421.1,1,2.1,3.0,17.537,85.3672,Ahmedabad,Auto,83.9,West,1900-01-01 17:55:00,17
ORD000713,2024-03-11,09:47,Hydrabad,East,RID0081,Auto,Electronics,2.51,60,88.1,28.1,Delayed,Partly Cloudy,134.61,1,5.2,3.2,30.4524,79.5463,Hyderabad,Auto,88.1,East,1900-01-01 09:47:00,9
ORD000714,2024-05-19,16:20,Delhi,Central,RID0149,bike,Electronics,16.52,30,54.6,24.6,Delayed,Clear,2941.6,2,4.9,3.1,35.1828,88.4236,Delhi,Bike,54.6,Central,1900-01-01 16:20:00,16
ORD000715,2024-04-11,12:49,Delhi,Central,RID0071,auto,Medicine,15.98,60,68.8,8.8,Delayed,Partly Cloudy,2951.79,1,5.4,3.2,18.5381,77.3829,Delhi,Auto,68.8,Central,1900-01-01 12:49:00,12
ORD000716,2024-03-15,07:42,Pune,Central,RID0103,auto,Food,14.3,60,66.4,6.4,Delayed,Clear,1029.97,3,6.4,3.8,33.127,86.0966,Pune,Auto,66.4,Central,1900-01-01 07:42:00,7
ORD000717,2024-03-23,22:58,Chennai,South,RID0123,van,Electronics,9.31,30,25.6,-4.4,On-Time,Clear,3204.54,1,6.0,3.6,11.5,94.0597,Chennai,Van,25.6,South,1900-01-01 22:58:00,22
ORD000718,2024-11-07,22:27,Hyderabad,West,RID0092,auto,Medicine,16.17,90,110.6,20.6,Delayed,Clear,2774.0,1,3.3,4.3,19.0082,90.7903,Hyderabad,Auto,110.6,West,1900-01-01 22:27:00,22
ORD000719,2024-06-18,20:45,Hyderabad,Central,RID0024,BIKE,Medicine,7.82,90,92.9,2.9,On-Time,Clear,1604.34,1,0.6,4.2,21.1298,72.8091,Hyderabad,Bike,92.9,Central,1900-01-01 20:45:00,20
ORD000720,2024-01-22,20:34,Pune,North,RID0074,bike,Medicine,1.3,90,119.2,29.2,Delayed,Partly Cloudy,3845.28,2,3.2,4.3,21.9624,89.1947,Pune,Bike,119.2,North,1900-01-01 20:34:00,20
ORD000721,2024-07-22,22:48,Kolkata,West,RID0006,Van,Food,5.68,45,52.5,7.5,Delayed,Partly Cloudy,3361.6,1,1.2,4.6,34.9171,81.025,Kolkata,Van,52.5,West,1900-01-01 22:48:00,22
ORD000722,2024-10-28,12:49,Chennai,East,RID0035,Cycle,Medicine,1.64,45,76.6,31.6,Delayed,Fog,4529.88,1,3.7,3.2,29.7643,79.8432,Chennai,Cycle,76.6,East,1900-01-01 12:49:00,12
ORD000723,2024-01-02,15:46,Bangalore,Central,RID0071,van,Electronics,3.84,60,89.2,29.2,Delayed,Fog,1619.22,1,5.1,3.6,19.8926,96.5151,Bangalore,Van,89.2,Central,1900-01-01 15:46:00,15
ORD000724,2024-04-02,14:44,Chennai,North,,bike,Food,9.69,45,82.4,37.4,Delayed,Rain,2572.09,1,4.2,3.6,22.2803,82.3406,Chennai,Bike,82.4,North,1900-01-01 14:44:00,14
ORD000725,2024-06-11,11:45,delhi,East,RID0057,Auto,Apparel,12.13,90,156.0,66.0,Delayed,Rain,3142.74,1,4.5,3.6,17.0865,92.028,Delhi,Auto,156.0,East,1900-01-01 11:45:00,11
ORD000726,2024-02-19,07:25, Ahmedabad,West,RID0050,Auto,Food,3.38,45,58.0,13.0,Delayed,Clear,577.94,2,2.0,4.7,,,Ahmedabad,Auto,58.0,West,1900-01-01 07:25:00,7
ORD000727,2024-02-23,12:34,Kolkata ,North,RID0077,van,Electronics,17.98,60,75.9,15.9,Delayed,Clear,3726.88,1,4.8,3.3,24.4823,75.4972,Kolkata,Van,75.9,North,1900-01-01 12:34:00,12
ORD000728,2024-12-17,08:37,Hyderabad,West,RID0076,BIKE,Apparel,7.95,45,61.7,16.7,Delayed,Clear,3771.58,1,4.2,4.1,31.8731,84.6017,Hyderabad,Bike,61.7,West,1900-01-01 08:37:00,8
ORD000729,2024-04-14,17:20,Mumbai,North,RID0126,cycle,Grocery,5.97,90,121.6,31.6,Delayed,Clear,1164.2,1,0.9,3.8,33.5196,70.2103,Mumbai,Cycle,121.6,North,1900-01-01 17:20:00,17
ORD000730,2024-04-09,15:28,Lucknow,South,RID0055,Auto,Electronics,1.37,90,100.8,10.8,Delayed,Partly Cloudy,3504.98,1,1.4,3.5,8.0361,81.5883,Lucknow,Auto,100.8,South,1900-01-01 15:28:00,15
ORD000731,2024-04-17,17:13,Ahmedabad,East,RID0137,Auto,Grocery,17.08,90,96.3,6.3,Delayed,Clear,2882.6,1,1.4,4.2,26.762,85.2696,Ahmedabad,Auto,96.3,East,1900-01-01 17:13:00,17
ORD000732,2024-06-10,08:00,Mumbai,West,RID0148,Cycle,Electronics,17.7,90,96.8,6.8,Delayed,Partly Cloudy,2354.88,1,7.0,3.7,25.139,77.6332,Mumbai,Cycle,96.8,West,1900-01-01 08:00:00,8
ORD000733,2024-09-20,10:28,Mumbai,East,RID0020,cycle,Apparel,13.54,90,109.3,19.3,Delayed,Partly Cloudy,1801.66,1,3.6,3.8,12.6504,70.0565,Mumbai,Cycle,109.3,East,1900-01-01 10:28:00,10
ORD000734,2024-03-12,13:50, Ahmedabad,Central,RID0028,Bike,Grocery,15.94,45,5.9,-39.1,On-Time,Clear,776.17,1,5.2,4.1,17.4437,96.2892,Ahmedabad,Bike,5.9,Central,1900-01-01 13:50:00,13
ORD000735,2024-03-22,18:43,Lucknow,Central,RID0030,bike,Electronics,13.76,45,82.0,37.0,Delayed,Clear,2050.75,1,6.6,4.7,8.9545,90.487,Lucknow,Bike,82.0,Central,1900-01-01 18:43:00,18
ORD000736,2024-12-13,21:33,Lucknow,West,RID0003,cycle,Medicine,9.03,120,110.7,-9.3,On-Time,Clear,1183.56,1,3.8,4.5,,,Lucknow,Cycle,110.7,West,1900-01-01 21:33:00,21
ORD000737,2024-12-30,14:05,Bangalore,,RID0126,auto,Apparel,12.93,60,47.5,-12.5,On-Time,Clear,4822.89,1,3.1,4.3,21.8033,77.502,Bangalore,Auto,47.5,,1900-01-01 14:05:00,14
ORD000738,2024-06-15,08:56,Jaipur,Central,RID0064,Auto,Apparel,9.67,90,90.5,0.5,On-Time,Clear,2527.1,1,4.8,3.5,11.5104,69.3082,Jaipur,Auto,90.5,Central,1900-01-01 08:56:00,8
ORD000739,2024-09-05,12:34,Chennai,West,RID0055,bike,Medicine,5.6,60,75.4,15.4,Delayed,Clear,2134.3,2,6.8,4.7,31.3855,90.501,Chennai,Bike,75.4,West,1900-01-01 12:34:00,12
ORD000740,2024-12-06,07:59,Mumbai,South,,van,Grocery,14.25,60,42.3,-17.7,On-Time,Partly Cloudy,4953.61,1,4.9,4.6,14.3893,94.8726,Mumbai,Van,42.3,South,1900-01-01 07:59:00,7
ORD000741,2024-11-19,10:55,Pune,South,RID0117,auto,Documents,8.02,60,75.3,15.3,Delayed,Clear,843.81,1,6.5,4.0,8.4766,79.7426,Pune,Auto,75.3,South,1900-01-01 10:55:00,10
ORD000742,2024-02-15,16:28,Bangaluru,East,RID0031,auto,Medicine,9.41,90,73.0,-17.0,On-Time,Partly Cloudy,-1.0,2,2.6,4.3,33.2855,88.179,Bangalore,Auto,73.0,East,1900-01-01 16:28:00,16
ORD000743,2024-11-15,18:41,Jaipur,North,RID0061,Auto,Medicine,4.88,45,49.7,4.7,On-Time,Clear,1288.51,1,4.7,3.4,27.4268,73.4878,Jaipur,Auto,49.7,North,1900-01-01 18:41:00,18
ORD000744,2024-10-28,09:59,Jaipur,South,RID0109,van,Electronics,16.56,60,50.6,-9.4,On-Time,Clear,2709.53,1,0.8,3.1,14.0461,96.1975,Jaipur,Van,50.6,South,1900-01-01 09:59:00,9
ORD000745,2024-11-30,18:23,Pune,North,RID0069,AUTO,Electronics,8.16,90,92.9,2.9,On-Time,Clear,1618.12,1,0.3,4.6,33.5769,84.2803,Pune,Auto,92.9,North,1900-01-01 18:23:00,18
ORD000746,2024-02-18,09:42,Hydrabad,,RID0067,Cycle,Food,16.63,45,48.9,3.9,On-Time,Clear,2483.65,1,4.6,3.6,18.9029,87.8846,Hyderabad,Cycle,48.9,,1900-01-01 09:42:00,9
ORD000747,2024-10-16,10:47,Lucknow,South,RID0011,BIKE,Documents,2.32,120,150.8,30.8,Delayed,Partly Cloudy,3228.79,2,1.5,3.5,16.4943,68.5161,Lucknow,Bike,150.8,South,1900-01-01 10:47:00,10
ORD000748,2024-05-30,16:06,Pune,West,RID0062,cycle,Medicine,4.15,30,42.4,12.4,Delayed,Rain,2494.83,2,2.7,3.5,25.5791,68.7877,Pune,Cycle,42.4,West,1900-01-01 16:06:00,16
ORD000749,2024-12-10,14:36,Mumbai,North,RID0068,AUTO,Documents,2.39,45,69.2,24.2,Delayed,Partly Cloudy,308.61,2,1.9,3.9,32.982,84.7369,Mumbai,Auto,69.2,North,1900-01-01 14:36:00,14
ORD000750,2024-09-15,06:35,chennai,South,RID0070,Bike,Documents,8.97,30,52.4,22.4,Delayed,Clear,2977.22,1,3.3,3.0,33.9422,90.7494,Chennai,Bike,52.4,South,1900-01-01 06:35:00,6
ORD000751,2024-03-29,14:25,Lucknow,North,RID0086,Bike,Documents,7.95,120,139.0,19.0,Delayed,Partly Cloudy,3312.22,1,5.3,4.0,34.5037,69.1729,Lucknow,Bike,139.0,North,1900-01-01 14:25:00,14
ORD000752,2024-11-22,21:42,Lucknow,North,RID0088,van,Documents,11.16,45,56.9,11.9,Delayed,Rain,147.46,2,0.8,3.3,12.1833,69.5391,Lucknow,Van,56.9,North,1900-01-01 21:42:00,21
ORD000753,2024-04-15,22:30,Mumbai,Central,RID0101,cycle,Grocery,8.56,45,55.6,10.6,Delayed,Clear,710.67,3,0.6,3.3,21.6776,96.1705,Mumbai,Cycle,55.6,Central,1900-01-01 22:30:00,22
ORD000754,2024-10-24,14:02,Lucknow,Central,RID0036,Bike,Grocery,0.86,30,35.0,5.0,On-Time,Clear,4693.69,1,4.1,3.5,31.0681,85.8886,Lucknow,Bike,35.0,Central,1900-01-01 14:02:00,14
ORD000755,2024-10-30,11:08,Mumbai,South,RID0002,BIKE,Medicine,16.42,45,36.1,-8.9,On-Time,Clear,2475.71,1,7.8,3.8,29.9686,77.8497,Mumbai,Bike,36.1,South,1900-01-01 11:08:00,11
ORD000756,2024-07-22,14:12,Chennai,North,RID0114,bike,Apparel,10.84,60,83.5,23.5,Delayed,Rain,3003.79,1,5.2,4.3,11.8425,93.2763,Chennai,Bike,83.5,North,1900-01-01 14:12:00,14
ORD000757,2024-02-16,08:05,Kolkata,North,RID0081,van,Documents,7.4,60,60.8,0.8,On-Time,Partly Cloudy,1921.8,1,7.1,4.9,30.6891,78.3549,Kolkata,Van,60.8,North,1900-01-01 08:05:00,8
ORD000758,2024-09-01,19:41,Pune,North,RID0131,cycle,Electronics,13.74,60,63.1,3.1,On-Time,Clear,2902.59,3,5.0,4.0,19.2638,91.2391,Pune,Cycle,63.1,North,1900-01-01 19:41:00,19
ORD000759,2024-04-09,15:14,Chennai,West,RID0044,bike,Apparel,6.07,60,56.9,-3.1,On-Time,Clear,3386.41,1,4.8,3.9,13.91,96.1368,Chennai,Bike,56.9,West,1900-01-01 15:14:00,15
ORD000760,2024-02-02,14:41,Jaipur,South,RID0074,bike,Documents,16.36,45,19.0,-26.0,On-Time,Partly Cloudy,1960.85,1,3.8,3.4,32.7785,84.4886,Jaipur,Bike,19.0,South,1900-01-01 14:41:00,14
ORD000761,2024-01-28,09:03,Hyderabad,South,RID0125,Van,Documents,10.27,60,135.7,75.7,Delayed,Rain,1999.97,1,2.5,4.0,28.2658,72.0299,Hyderabad,Van,135.7,South,1900-01-01 09:03:00,9
ORD000762,2024-01-16,13:23,MUMBAI,North,RID0077,AUTO,Apparel,10.83,60,47.1,-12.9,On-Time,Clear,3103.66,2,7.1,4.6,,,Mumbai,Auto,47.1,North,1900-01-01 13:23:00,13
ORD000763,2024-01-04,08:48,Kolkata,East,RID0134,bike,Food,12.54,90,138.3,48.3,Delayed,Fog,4019.72,1,6.5,4.8,15.5954,85.584,Kolkata,Bike,138.3,East,1900-01-01 08:48:00,8
ORD000764,2024-01-24,06:54,Delhi,,RID0144,BIKE,Documents,260.11,90,95.8,5.8,Delayed,Partly Cloudy,3920.11,1,0.7,4.2,12.9827,90.0145,Delhi,Bike,95.8,,1900-01-01 06:54:00,6
ORD000765,2024-12-14,18:33,Bangalore,North,RID0090,Auto,Electronics,17.75,45,48.1,3.1,On-Time,Clear,3586.98,1,5.0,4.3,35.2436,94.8906,Bangalore,Auto,48.1,North,1900-01-01 18:33:00,18
ORD000766,2024-12-11,21:30,Mumbai,East,RID0013,auto,Apparel,7.49,30,63.7,33.7,Delayed,Fog,3003.36,1,5.7,4.7,18.8383,91.0251,Mumbai,Auto,63.7,East,1900-01-01 21:30:00,21
ORD000767,2024-08-25,19:34,Bangalore,West,RID0077,van,Documents,16.91,90,100.4,10.4,Delayed,Partly Cloudy,523.19,1,3.1,4.0,34.6491,93.0278,Bangalore,Van,100.4,West,1900-01-01 19:34:00,19
ORD000768,2024-05-23,07:11,Pune,North,RID0079,bike,Food,6.1,60,60.8,0.8,On-Time,Clear,4497.31,1,7.2,4.9,24.6664,69.5219,Pune,Bike,60.8,North,1900-01-01 07:11:00,7
ORD000769,2024-07-13,06:24,Delhi,East,RID0023,Cycle,Medicine,8.85,45,49.9,4.9,On-Time,Clear,1305.79,1,1.0,3.5,18.9838,89.6281,Delhi,Cycle,49.9,East,1900-01-01 06:24:00,6
ORD000770,2024-03-05,10:33,Hyderabad,Central,RID0080,Auto,Grocery,12.57,45,47.3,2.3,On-Time,Clear,2755.01,2,5.3,4.4,19.2501,74.1806,Hyderabad,Auto,47.3,Central,1900-01-01 10:33:00,10
ORD000771,2024-11-06,08:53,Kolkata,North,RID0008,auto,Food,2.56,90,110.1,20.1,Delayed,Clear,2399.5,1,6.5,3.1,10.058,76.4158,Kolkata,Auto,110.1,North,1900-01-01 08:53:00,8
ORD000772,2024-12-03,15:44,Jaipur,East,RID0053,Cycle,Apparel,255.27,60,85.1,25.1,Delayed,Clear,4780.56,1,4.8,4.3,19.9127,75.2792,Jaipur,Cycle,85.1,East,1900-01-01 15:44:00,15
ORD000773,2024-05-08,06:05,Lucknow,South,RID0064,AUTO,Apparel,15.01,60,76.3,16.3,Delayed,Rain,2435.02,1,3.8,3.7,,,Lucknow,Auto,76.3,South,1900-01-01 06:05:00,6
ORD000774,2024-03-01,06:21,delhi,West,RID0066,cycle,Electronics,11.0,120,130.3,10.3,Delayed,Rain,3511.89,2,3.0,4.5,21.9012,93.9713,Delhi,Cycle,130.3,West,1900-01-01 06:21:00,6
ORD000775,2024-08-20,17:42,Jaipur,North,RID0018,bike,Electronics,201.11,45,65.2,20.2,Delayed,Clear,3085.7,1,7.2,3.7,21.575,96.5788,Jaipur,Bike,65.2,North,1900-01-01 17:42:00,17
ORD000776,2024-09-07,22:40,Bangalore,North,RID0093,cycle,Medicine,12.97,45,51.0,6.0,Delayed,Clear,4028.62,1,3.9,4.1,25.7919,69.8735,Bangalore,Cycle,51.0,North,1900-01-01 22:40:00,22
ORD000777,2024-07-04,08:58,Bangalore,Central,RID0102,cycle,Food,1.47,60,72.2,12.2,Delayed,Clear,3161.73,2,4.4,3.4,29.6429,80.0524,Bangalore,Cycle,72.2,Central,1900-01-01 08:58:00,8
ORD000778,2024-08-18,16:39,Lucknow,West,RID0012,auto,Food,2.07,30,13.9,-16.1,On-Time,Clear,4682.59,1,7.0,3.7,10.5588,73.978,Lucknow,Auto,13.9,West,1900-01-01 16:39:00,16
ORD000779,2024-05-27,20:56,Pune,North,RID0144,Auto,Documents,5.03,45,63.8,18.8,Delayed,Partly Cloudy,411.27,1,6.9,4.3,,,Pune,Auto,63.8,North,1900-01-01 20:56:00,20
ORD000780,2024-01-24,08:43,Lucknow,North,RID0019,AUTO,Medicine,5.94,60,63.2,3.2,On-Time,Clear,2486.67,1,1.6,4.1,16.5236,72.5869,Lucknow,Auto,63.2,North,1900-01-01 08:43:00,8
